article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
1666,Electric personal care,74624,74624,1.0,0.9374999999999125,false,82610.1276
1668,"Cloths, mops, sponges and brush",132035,113784,0.8617714999810656,0.9999999403952553,false,43565.8826630137
1669,Store kitchen,8023,8023,1.0,0.9843749999999032,false,4906.019852054796
1670,Bathroom accessories,3440,3440,1.0,0.9687499999999063,true,786.9780438356165
1672,Watering cans,78661,78661,1.0,0.9980468749999003,false,82931.78739726028
1675,Baskets,14826,14826,1.0,0.9687499999999063,false,1030.3422246575342
1678,Wash treatment and accessories,3277,3277,1.0,0.9687499999999063,false,450.280684931507
1679,Cleaning products,6798,6798,1.0,0.9995117187499001,false,3100.279057534247
1680,Cleaning products,93767,83231,0.8876363752706176,0.9999999403952553,false,11891.428854794522
1681,Cleaning products,9638,9638,1.0,0.9999389648436501,false,5105.53431780822
1688,Personal care,158518,140971,0.8893059463278619,0.9999999403952553,false,19303.065616438358
1689,Personal care,174664,165160,0.9455869555260386,0.9999999403952553,false,39433.17556164383
1693,Coffee makers and kettles,11342,10943,0.964821019220596,0.9999999403952553,false,22819.051747945206
1694,Electric personal care,71697,59241,0.8262688815431608,0.9999999403952553,false,181671.23515068492
1711,Small garden,7132,7132,1.0,0.5,false,2743.7290356164385
1738,Partyfun,38737,38737,1.0,0.874999999999925,false,389.9589698630137
1739,Vases,5588,5588,1.0,0.9374999999999125,false,2594.2132493150684
1753,Others,1373,1373,1.0,0.874999999999925,false,1087.9683287671232
1760,Kitchen tools,172,172,1.0,0.874999999999925,true,240.55698082191785
1762,Teletoys,337,337,1.0,0.9687499999999063,false,156.87788493150686
1763,Hobby and creative,16,16,1.0,0.5,true,312.2346410958904
1766,Puzzles,37,37,1.0,0.5,true,60.22084931506849
1771,Cleaning products,7304,7304,1.0,0.9687499999999063,false,26726.622131506847
1772,Window and squeegees,22402,22402,1.0,0.9999923706053688,false,21003.257210958902
1773,Cleaning products,2604,2604,1.0,0.5,false,12374.773380821918
1774,"Cloths, mops, sponges and brush",6943,6943,1.0,0.9374999999999125,false,8268.92783561644
1783,Personal care,261084,261084,1.0,0.9998779296874001,false,8633.00095890411
1784,Cutlery,4160,4160,1.0,0.874999999999925,false,4545.051320547946
1786,Racks and pockets,26438,26438,1.0,0.9999961853026345,false,378989.2651780823
1787,Stairs,9565,9565,1.0,0.9999980926512673,false,17587.05405479452
1795,"Cloths, mops, sponges and brush",2776,2776,1.0,0.9374999999999125,false,486.1755835616438
1797,Kitchen textile,4896,4896,1.0,0.9687499999999063,false,773.5738082191781
1799,Bath textiles and bath mats,69817,69817,1.0,0.5,false,411325.8109589041
1806,Mugs and cups,54526,54526,1.0,0.5,false,449668.9297863014
1813,Tea and coffee,17580,17580,1.0,0.9998779296874001,false,4611.111583561644
1815,Light bulbs,1805,1805,1.0,0.874999999999925,false,198.824898630137
1821,"Glasses (drink, beer, wine etc)",24,24,1.0,0.5,true,60.15240000000001
1823,Drinks,467,467,1.0,0.5,false,58052.38438356164
1826,"Cloths, mops, sponges and brush",691,691,1.0,0.5,false,570.1142575342466
1828,Foods,79,79,1.0,0.5,false,331.80307397260276
1829,"Glasses (drink, beer, wine etc)",1635,1635,1.0,0.9921874999999016,false,135.2173479452055
1831,Bakeware,417,417,1.0,0.874999999999925,true,242.00301369863016
1832,Tableware,5985,5985,1.0,0.74999999999995,false,3113.1732164383566
1833,Special pans,482,482,1.0,0.9921874999999016,true,1766.7488438356163
1850,Girls toys,833,833,1.0,0.9374999999999125,true,281.3879561643836
1862,Coffee makers and kettles,210,210,1.0,0.5,false,827768.7128767123
1868,Small storage,26244,26244,1.0,0.9921874999999016,false,1302.0153205479453
1872,Toilet accessories,11682,11682,1.0,0.9997558593749001,false,12886.742564383563
1874,Serve and present,619,619,1.0,0.74999999999995,false,2353.0016438356165
1876,Bathroom accessories,635,635,1.0,0.74999999999995,false,855.6001315068494
1878,Bathroom accessories,1466,1466,1.0,0.74999999999995,false,1552.8027616438358
1879,Travel accessories,565,565,1.0,0.9687499999999063,false,237.81156164383563
1880,Laundry baskets,20385,20385,1.0,0.999999761581321,false,72192.01779726028
1882,Baskets,17633,17633,1.0,0.874999999999925,false,3808.5992383561647
1883,Baskets,10058,10058,1.0,0.9374999999999125,false,569.5378082191781
1884,Storage boxes,28789,28789,1.0,0.74999999999995,false,132432.2235671233
1886,Personal care,58240,58240,1.0,0.9843749999999032,false,1780.7201589041097
1887,Foods,976,976,1.0,0.74999999999995,false,248.4983835616439
1889,Tools,4587,4587,1.0,0.9687499999999063,false,9829.613413698631
1891,Toilet cleaners and odors,5007,5007,1.0,0.9995117187499001,false,712.5114082191782
1892,Wash treatment and accessories,11153,11153,1.0,0.9374999999999125,false,3456.2370082191783
1893,Cleaning products,5100,5100,1.0,0.9687499999999063,false,1300.5886136986303
1894,Cleaning products,3566,3566,1.0,0.9687499999999063,false,2000.7092219178082
1898,Cleaning products,24615,24615,1.0,0.874999999999925,false,25632.23855342466
1903,Residential odors,5082,5082,1.0,0.9687499999999063,false,697.1297917808221
1904,Dishwashing articles,47415,44858,0.9460719181693557,0.9999999403952553,false,8930.248849315069
1905,Stationary,75818,75818,1.0,0.9687499999999063,false,2597.1588383561643
1906,Drink & food To Go,15968,15968,1.0,0.5,false,106080.86006575343
1908,Drink & food To Go,9567,9567,1.0,0.9999990463255837,false,14751.216745205482
1917,Frying pans,23580,20410,0.8655640373197625,0.9999999403952553,false,24263.336712328768
